ID	Parent_ID	SampleType	NCBITaxonomy	Type	NCBIRank	Group_Size	Interventions	Community_composition
3384974	33	Group_3_medium_slow_mix_1_0				3	Metformin (HCl), Lisinopril, Amlodipine, Metoprolol (tartrate), Gabapentin, Hydrochlorothiazide, Rosuvastatin, Escitalopram, Pantoprazole, Montelukast (sodium salt), Simvastatin, Tamsulosin (hydrochloride), Bupropion (HCl), Fluoxetine (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384975	33	Group_3_medium_slow_mix_1_48				0		Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384976	33	Group_3_medium_slow_mix_1_72				3	Metformin (HCl), Lisinopril, Amlodipine, Metoprolol (tartrate), Gabapentin, Hydrochlorothiazide, Rosuvastatin, Escitalopram, Pantoprazole, Montelukast (sodium salt), Simvastatin, Tamsulosin (hydrochloride), Bupropion (HCl), Fluoxetine (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384977	33	Group_3_medium_slow_mix_2_0				3	Acetaminophen, Furosemide, Apixaban, Meloxicam, Prednisone, (S)-Duloxetine (HCl), Carvedilol, Aspirin, Pravastatin (sodium salt), Allopurinol, Citalopram (Hydrobromide), Glipizide, Cyclobenzaprine (HCl), Hydroxyzine, agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384978	33	Group_3_medium_slow_mix_2_48				0		Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384979	33	Group_3_medium_slow_mix_2_72				3	Acetaminophen, Furosemide, Apixaban, Meloxicam, Prednisone, (S)-Duloxetine (HCl), Carvedilol, Aspirin, Pravastatin (sodium salt), Allopurinol, Citalopram (Hydrobromide), Glipizide, Cyclobenzaprine (HCl), Hydroxyzine, agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384980	33	Group_3_medium_slow_mix_3_0				3	(S)-(+)-Clopidogrel (sulfate), Semaglutide, Famotidine, Diclofenac (sodium salt), Spironolactone, Buspirone (HCl), Empagliflozin, Lamotrigine, Ondansetron (HCl Hydrate), Atenolol, Glimepiride, Clonidine (HCl), Finasteride, (±)-Propranolol (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384981	33	Group_3_medium_slow_mix_3_48				0		Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384982	33	Group_3_medium_slow_mix_3_72				3	(S)-(+)-Clopidogrel (sulfate), Semaglutide, Famotidine, Diclofenac (sodium salt), Spironolactone, Buspirone (HCl), Empagliflozin, Lamotrigine, Ondansetron (HCl Hydrate), Atenolol, Glimepiride, Clonidine (HCl), Finasteride, (±)-Propranolol (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384983	33	Group_3_medium_slow_mix_4_0				3	Ezetimibe, Topiramate, (±)-Warfarin, (–)-Sitagliptin (phosphate), Amitriptyline (HCl), Fenofibrate, (+)-Naproxen, Rivaroxaban, Paroxetine (HCl), Celecoxib, Tizanidine (HCl), Sumatriptan (succinate), Olmesartan, Diltiazem (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384984	33	Group_3_medium_slow_mix_4_48				0		Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384985	33	Group_3_medium_slow_mix_4_72				3	Ezetimibe, Topiramate, (±)-Warfarin, (–)-Sitagliptin (phosphate), Amitriptyline (HCl), Fenofibrate, (+)-Naproxen, Rivaroxaban, Paroxetine (HCl), Celecoxib, Tizanidine (HCl), Sumatriptan (succinate), Olmesartan, Diltiazem (HCl), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384986	33	Group_3_medium_slow_mix_5_0				3	Alendronate (sodium hydrate), (±)-Baclofen (HCl), Mirtazapine, Aripiprazole, Chlorthalidone, Oxybutynin (HCl), Lovastatin, L-Valacyclovir (hydrochloride), Dapagliflozin, Triamterene, Valsartan, Pioglitazone, Hydralazine, Esomeprazole (sodium salt), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384987	33	Group_3_medium_slow_mix_5_48				0		Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384988	33	Group_3_medium_slow_mix_5_72				3	Alendronate (sodium hydrate), (±)-Baclofen (HCl), Mirtazapine, Aripiprazole, Chlorthalidone, Oxybutynin (HCl), Lovastatin, L-Valacyclovir (hydrochloride), Dapagliflozin, Triamterene, Valsartan, Pioglitazone, Hydralazine, Esomeprazole (sodium salt), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384989	33	Group_3_medium_slow_mix_6_0				3	Levetiracetam, Methocarbamol, Meclizine (HCl), Benzonatate, Acyclovir, Prednisolone, Liraglutide, Enalapril (maleate), Donepezil, Docusate (sodium salt), Memantine (HCl), Nifedipine, Methylprednisolone, Sildenafil, agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384990	33	Group_3_medium_slow_mix_6_48				0		Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384991	33	Group_3_medium_slow_mix_6_72				3	Levetiracetam, Methocarbamol, Meclizine (HCl), Benzonatate, Acyclovir, Prednisolone, Liraglutide, Enalapril (maleate), Donepezil, Docusate (sodium salt), Memantine (HCl), Nifedipine, Methylprednisolone, Sildenafil, agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384992	33	Group_3_medium_slow_mix_7_0				3	Benazepril (HCl), Fluconazole, Ropinirole (HCl), Nirmatrelvir, Sacubitril (LBQ657), Oxcarbazepine, Olanzapine, Tadalafil, Nebivolol (HCl), Valproate, Ketoconazole, Dicyclomine (HCl), Anastrozole, Doxazosin (mesylate), agmatine, putrescine, GABA, histamine, cadaverine	Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
3384993	33	Group_3_medium_slow_mix_7_48				0		Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
