Filepath,Filename,MassIVE,Taxaname_file,Taxa_NCBI,ReDU_Availability,Blank,QC,file_usi
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-35_02_neg.mzML,MSV000087970/LQ-01-61-35_02_neg.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-35_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-35_02_pos.mzML,MSV000087970/LQ-01-61-35_02_pos.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-35_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-35_03_neg.mzML,MSV000087970/LQ-01-61-35_03_neg.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-35_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-35_03_pos.mzML,MSV000087970/LQ-01-61-35_03_pos.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-35_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-36_01_neg.mzML,MSV000087970/LQ-01-61-36_01_neg.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-36_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-36_01_pos.mzML,MSV000087970/LQ-01-61-36_01_pos.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-36_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-36_02_neg.mzML,MSV000087970/LQ-01-61-36_02_neg.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-36_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-36_02_pos.mzML,MSV000087970/LQ-01-61-36_02_pos.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-36_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-36_03_neg.mzML,MSV000087970/LQ-01-61-36_03_neg.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-36_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-36_03_pos.mzML,MSV000087970/LQ-01-61-36_03_pos.mzML,MSV000087970,Euonymus myrianthus,1008910,No,No,No,mzspec:MSV000087970:LQ-01-61-36_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-37_01_neg.mzML,MSV000087970/LQ-01-61-37_01_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-37_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-37_01_pos.mzML,MSV000087970/LQ-01-61-37_01_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-37_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-37_02_neg.mzML,MSV000087970/LQ-01-61-37_02_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-37_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-37_02_pos.mzML,MSV000087970/LQ-01-61-37_02_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-37_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-37_03_neg.mzML,MSV000087970/LQ-01-61-37_03_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-37_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-37_03_pos.mzML,MSV000087970/LQ-01-61-37_03_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-37_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-38_01_neg.mzML,MSV000087970/LQ-01-61-38_01_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-38_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-38_01_pos.mzML,MSV000087970/LQ-01-61-38_01_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-38_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-38_02_neg.mzML,MSV000087970/LQ-01-61-38_02_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-38_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-38_02_pos.mzML,MSV000087970/LQ-01-61-38_02_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-38_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-38_03_neg.mzML,MSV000087970/LQ-01-61-38_03_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-38_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-38_03_pos.mzML,MSV000087970/LQ-01-61-38_03_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-38_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-39_01_neg.mzML,MSV000087970/LQ-01-61-39_01_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-39_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-39_01_pos.mzML,MSV000087970/LQ-01-61-39_01_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-39_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-39_02_neg.mzML,MSV000087970/LQ-01-61-39_02_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-39_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-39_02_pos.mzML,MSV000087970/LQ-01-61-39_02_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-39_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-39_03_neg.mzML,MSV000087970/LQ-01-61-39_03_neg.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-39_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-39_03_pos.mzML,MSV000087970/LQ-01-61-39_03_pos.mzML,MSV000087970,Euonymus sanguineus,1442727,No,No,No,mzspec:MSV000087970:LQ-01-61-39_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-40_01_neg.mzML,MSV000087970/LQ-01-61-40_01_neg.mzML,MSV000087970,Loeseneriella urceolus,1009579,No,No,No,mzspec:MSV000087970:LQ-01-61-40_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-40_01_pos.mzML,MSV000087970/LQ-01-61-40_01_pos.mzML,MSV000087970,Loeseneriella urceolus,1009579,No,No,No,mzspec:MSV000087970:LQ-01-61-40_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-40_02_neg.mzML,MSV000087970/LQ-01-61-40_02_neg.mzML,MSV000087970,Loeseneriella urceolus,1009579,No,No,No,mzspec:MSV000087970:LQ-01-61-40_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-40_02_pos.mzML,MSV000087970/LQ-01-61-40_02_pos.mzML,MSV000087970,Loeseneriella urceolus,1009579,No,No,No,mzspec:MSV000087970:LQ-01-61-40_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-40_03_neg.mzML,MSV000087970/LQ-01-61-40_03_neg.mzML,MSV000087970,Loeseneriella urceolus,1009579,No,No,No,mzspec:MSV000087970:LQ-01-61-40_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-40_03_pos.mzML,MSV000087970/LQ-01-61-40_03_pos.mzML,MSV000087970,Loeseneriella urceolus,1009579,No,No,No,mzspec:MSV000087970:LQ-01-61-40_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-41_01_neg.mzML,MSV000087970/LQ-01-61-41_01_neg.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-41_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-41_01_pos.mzML,MSV000087970/LQ-01-61-41_01_pos.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-41_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-41_02_neg.mzML,MSV000087970/LQ-01-61-41_02_neg.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-41_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-41_02_pos.mzML,MSV000087970/LQ-01-61-41_02_pos.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-41_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-41_03_neg.mzML,MSV000087970/LQ-01-61-41_03_neg.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-41_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-41_03_pos.mzML,MSV000087970/LQ-01-61-41_03_pos.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-41_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-42_01_neg.mzML,MSV000087970/LQ-01-61-42_01_neg.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-42_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-42_01_pos.mzML,MSV000087970/LQ-01-61-42_01_pos.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-42_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-42_02_neg.mzML,MSV000087970/LQ-01-61-42_02_neg.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-42_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-42_02_pos.mzML,MSV000087970/LQ-01-61-42_02_pos.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-42_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-42_03_neg.mzML,MSV000087970/LQ-01-61-42_03_neg.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-42_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-42_03_pos.mzML,MSV000087970/LQ-01-61-42_03_pos.mzML,MSV000087970,Loeseneriella concinna,1603813,No,No,No,mzspec:MSV000087970:LQ-01-61-42_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-43_01_neg.mzML,MSV000087970/LQ-01-61-43_01_neg.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-43_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-43_01_pos.mzML,MSV000087970/LQ-01-61-43_01_pos.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-43_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-43_02_neg.mzML,MSV000087970/LQ-01-61-43_02_neg.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-43_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-43_02_pos.mzML,MSV000087970/LQ-01-61-43_02_pos.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-43_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-43_03_neg.mzML,MSV000087970/LQ-01-61-43_03_neg.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-43_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-43_03_pos.mzML,MSV000087970/LQ-01-61-43_03_pos.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-43_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-44_01_neg.mzML,MSV000087970/LQ-01-61-44_01_neg.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-44_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-44_01_pos.mzML,MSV000087970/LQ-01-61-44_01_pos.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-44_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-44_02_neg.mzML,MSV000087970/LQ-01-61-44_02_neg.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-44_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-44_02_pos.mzML,MSV000087970/LQ-01-61-44_02_pos.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-44_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-44_03_neg.mzML,MSV000087970/LQ-01-61-44_03_neg.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-44_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-44_03_pos.mzML,MSV000087970/LQ-01-61-44_03_pos.mzML,MSV000087970,Gymnosporia,123423,No,No,No,mzspec:MSV000087970:LQ-01-61-44_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-45_01_neg.mzML,MSV000087970/LQ-01-61-45_01_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-45_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-45_01_pos.mzML,MSV000087970/LQ-01-61-45_01_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-45_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-45_02_neg.mzML,MSV000087970/LQ-01-61-45_02_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-45_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-45_02_pos.mzML,MSV000087970/LQ-01-61-45_02_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-45_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-45_03_neg.mzML,MSV000087970/LQ-01-61-45_03_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-45_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-45_03_pos.mzML,MSV000087970/LQ-01-61-45_03_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-45_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-46_01_neg.mzML,MSV000087970/LQ-01-61-46_01_neg.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-46_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-46_01_pos.mzML,MSV000087970/LQ-01-61-46_01_pos.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-46_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-46_02_neg.mzML,MSV000087970/LQ-01-61-46_02_neg.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-46_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-46_02_pos.mzML,MSV000087970/LQ-01-61-46_02_pos.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-46_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-46_03_neg.mzML,MSV000087970/LQ-01-61-46_03_neg.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-46_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-46_03_pos.mzML,MSV000087970/LQ-01-61-46_03_pos.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-46_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-47_01_neg.mzML,MSV000087970/LQ-01-61-47_01_neg.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-47_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-47_01_pos.mzML,MSV000087970/LQ-01-61-47_01_pos.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-47_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-47_02_neg.mzML,MSV000087970/LQ-01-61-47_02_neg.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-47_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-47_02_pos.mzML,MSV000087970/LQ-01-61-47_02_pos.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-47_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-47_03_neg.mzML,MSV000087970/LQ-01-61-47_03_neg.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-47_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-47_03_pos.mzML,MSV000087970/LQ-01-61-47_03_pos.mzML,MSV000087970,Maytenus,123430,No,No,No,mzspec:MSV000087970:LQ-01-61-47_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-48_01_neg.mzML,MSV000087970/LQ-01-61-48_01_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-48_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-48_01_pos.mzML,MSV000087970/LQ-01-61-48_01_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-48_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-48_02_neg.mzML,MSV000087970/LQ-01-61-48_02_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-48_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-48_02_pos.mzML,MSV000087970/LQ-01-61-48_02_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-48_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-48_03_neg.mzML,MSV000087970/LQ-01-61-48_03_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-48_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-48_03_pos.mzML,MSV000087970/LQ-01-61-48_03_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-48_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-49_01_neg.mzML,MSV000087970/LQ-01-61-49_01_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-49_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-49_01_pos.mzML,MSV000087970/LQ-01-61-49_01_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-49_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-49_02_neg.mzML,MSV000087970/LQ-01-61-49_02_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-49_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-49_02_pos.mzML,MSV000087970/LQ-01-61-49_02_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-49_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-49_03_neg.mzML,MSV000087970/LQ-01-61-49_03_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-49_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-49_03_pos.mzML,MSV000087970/LQ-01-61-49_03_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-49_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-50_01_neg.mzML,MSV000087970/LQ-01-61-50_01_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-50_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-50_01_pos.mzML,MSV000087970/LQ-01-61-50_01_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-50_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-50_02_neg.mzML,MSV000087970/LQ-01-61-50_02_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-50_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-50_02_pos.mzML,MSV000087970/LQ-01-61-50_02_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-50_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-50_03_neg.mzML,MSV000087970/LQ-01-61-50_03_neg.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-50_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-50_03_pos.mzML,MSV000087970/LQ-01-61-50_03_pos.mzML,MSV000087970,Gymnosporia buxifolia,379240,No,No,No,mzspec:MSV000087970:LQ-01-61-50_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-51_01_neg.mzML,MSV000087970/LQ-01-61-51_01_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-51_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-51_01_pos.mzML,MSV000087970/LQ-01-61-51_01_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-51_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-51_02_neg.mzML,MSV000087970/LQ-01-61-51_02_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-51_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-51_02_pos.mzML,MSV000087970/LQ-01-61-51_02_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-51_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-51_03_neg.mzML,MSV000087970/LQ-01-61-51_03_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-51_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-51_03_pos.mzML,MSV000087970/LQ-01-61-51_03_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-51_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-52_01_neg.mzML,MSV000087970/LQ-01-61-52_01_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-52_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-52_01_pos.mzML,MSV000087970/LQ-01-61-52_01_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-52_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-52_02_neg.mzML,MSV000087970/LQ-01-61-52_02_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-52_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-52_02_pos.mzML,MSV000087970/LQ-01-61-52_02_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-52_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-52_03_neg.mzML,MSV000087970/LQ-01-61-52_03_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-52_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-52_03_pos.mzML,MSV000087970/LQ-01-61-52_03_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-52_03_pos
MSV000087970/peak/CONVERTED/01/01_NEG/LQ-01-61-53_01_neg.mzML,MSV000087970/LQ-01-61-53_01_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-53_01_neg
MSV000087970/peak/CONVERTED/01/01_POS/LQ-01-61-53_01_pos.mzML,MSV000087970/LQ-01-61-53_01_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-53_01_pos
MSV000087970/peak/CONVERTED/02/02_NEG/LQ-01-61-53_02_neg.mzML,MSV000087970/LQ-01-61-53_02_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-53_02_neg
MSV000087970/peak/CONVERTED/02/02_POS/LQ-01-61-53_02_pos.mzML,MSV000087970/LQ-01-61-53_02_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-53_02_pos
MSV000087970/peak/CONVERTED/03/03_NEG/LQ-01-61-53_03_neg.mzML,MSV000087970/LQ-01-61-53_03_neg.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-53_03_neg
MSV000087970/peak/CONVERTED/03/03_POS/LQ-01-61-53_03_pos.mzML,MSV000087970/LQ-01-61-53_03_pos.mzML,MSV000087970,Gymnosporia graciliramula,2859579,No,No,No,mzspec:MSV000087970:LQ-01-61-53_03_pos
